*HASH_VALUE	title_id	name	women_name
_	gn_fyros_karavan_aumonier	Капеллан Каравана в храме Пайра	
_	gn_matis_karavan_aumonier	Капеллан Каравана в храме Ирканиса	
_	gn_tryker_karavan_aumonier	Капеллан Каравана в храме Фэрхевена	
_	gn_zorai_karavan_aumonier	Капеллан Каравана в храме Зоры	
_	fct_jena_priest	(Священник Джены)	
_	fct_jena_priestress	(Жрица Джены)	
_	fct_maduk_bonze	(Бонза Ма-Дук)	
_	fct_maduk_bonze_sup	(Верховный бонза Ма-Дук)	
_	fct_karavan_aumonier	(Капеллан Каравана)	
_	vagabond_taciturne	Молчаливый странник	
_	gn_rotoa_bravichi_tree	Древо Бравичи ротоа	
_	gn_bothaya_tree	Пылающее древо ботайя	
_	gn_outpost_townhall	Зал собраний поселения	
_	gn_outpost_flag	Боевое знамя	
_	gn_outpost_info	Дежурный по заставе	
_	fct_rangers_master	Рейнджер ветеран	
_	fct_rangers_fighter	Рейнджер боец	
_	fct_rangers_artisan	Рейнджер умелец	
_	fct_rangers_scout	Рейнджер разведчик	
_	gn_newbieland_bandit_1	Порабощенный гуу мародер	
_	gn_newbieland_bandit_1_lieutnant	Порабощенный гуу лейтенант	
_	gn_newbieland_bandit_2	Мародер Хлорогуу	
_	gn_newbieland_bandit_2_lieutnant	Лейтенант Хлорогуу	
_	gn_newbieland_starting_city_karavan_officer	Офицер связи Каравана	
_	gn_karavan_ardent	Соратник Пламенных копий	
_	gn_karavan_ardent_speaker	Представитель Пламенных копий	
_	gn_chiang_the_strong	Chiang the Strong$fct_ranger_leader$	
_	gn_ranger_guard	Стража рейнджеров	
_	gn_Ranger_elite_guard	Элита стражи рейнджеров	
_	fct_ranger_leader	Предводитель рейнджеров	
_	fct_fyros_commander	Военачальник файросов	
_	fct_matis_master_artisan	Мастер ремесла матисов	
_	fct_chief_explorer	Старшина добытчиков	
_	gn_kami_master_newbieland_starting_city	Проводник Ками	
_	gn_ring_welcomer	Техник Кольца	
_	gn_device_ring_warp	Терминал Кольца	
_	gn_spot_goo_mission_1	Свежей источник гуу	
_	gn_newbieland_bandit_2_mission	Бандит исследователь	
_	gn_kami_master_shining_lake	Повелитель озера Ками	
_	gn_tcm_extraction_engineer	Ingénieur en extraction	
_	gn_tcm_extraction_guard	Commando d'élite	
_	gn_tcm_trooper_engineer	Éclaireur Karavan	
_	gn_tcm_engineer_guard	Escorte Karavan	
_	gn_tcm_squad_leader_alpha	Chef d'escadron Alpha	
_	gn_tcm_squad_leader_beta	Chef d'escadron Beta	
_	gn_tcm_squad_leader_zeta	Chef d'escadron Zeta	
_	gn_tcm_trooper_guard	Troupe d'élite Karavan	
_	gn_tcm_trooper_static	Garde suprême Karavan	
_	gn_tcm_trooper_wander	Réserviste Karavan	
_	gn_tcm_training	Commando Karavan	
_	gn_tcm_medic	Équipe médicale Karavan	
_	gn_tcm_engineer	Ingénieur en mécanique Karavan	
_	gn_tcm_chief_engineer	Ingénieur en chef	
_	gn_tcm_coordinator	Coordinateur des opérations	
_	gn_tcm_officer	Officier supérieur Karavan	
_	gn_tcm_quartermaster	Quartier maître Karavan	
_	gn_tcm_commander	Commandant en chef Karavan	
_	fct_tcm_chief_forager	(Maître foreur)	
_	fct_tcm_forager	(Disciple foreur)	
_	fct_tcm_fighter_company	(Combattant Kamiste)	
_	fct_explorer_company	(Explorateur Kamiste)	
_	fct_harvest_company	(Récolteur Kamiste)	
_	fct_keepers_squad_leader	(Chef d'équipe de prospection)	
_	fct_keepers_squad	(Kamiste archéologue)	
_	fct_tcm_company_guard	(Sentinelle de l'arbre éternel)	
_	fct_tcm_tutor_praying	(Adorateur Kamiste)	
_	fct_tcm_tutor_trader	(Colporteur expérimenté)	
_	fct_tcm_tutor_sitting	(Disciple adorateur)	
_	fct_tcm_tutor_chief_guard	(Fidèle protecteur)	
_	fct_tcm_tutors_sitting2	(Apprenti prédicateur)	
_	fct_tcm_tutors_storyteller	(Prédicateur itinérant)	
_	fct_tcm_tutor_wander	(Disciple Tutor)	
_	fct_tcm_keepers_chief_guard	(Gardien des reliques)	
_	fct_tcm_keepers_sitting	(Apprenti archéologue)	
_	fct_tcm_keepers_trader	(Disciple colporteur)	
_	fct_tcm_keepers_guard	(Guetteur Kamiste)	
_	fct_tcm_keepers_sitting2	(Apprenti guetteur)	
_	fct_tcm_keepers_storyteller	(Conteur Kamiste)	
_	fct_tcm_keepers_elder	(Détenteur des savoirs)	
_	fct_tcm_keepers_walking	(Civil Keeper)	
_	fct_tcm_keep_wander	(Archéologue Keeper)	
_	fct_tcm_keep_wander2	(Historien Keeper)	
_	fct_tcm_eternal_tree_chief_guard 	(Gardien de l'arbre éternel)	
_	fct_tcm_eternal_tree_sitting	(Serviteur de Ma-Duk)	
_	fct_tcm_eternal_tree_static	(Guardien des récoltes)	
_	fct_tcm_eternal_tree_praying	(Prédicateur érudit)	
_	fct_tcm_eternal_tree_spwan	(Gardien des portes)	
_	fct_tcm_eternal_tree_wander	(Penseur Kamiste)	
_	fct_tcm_eternal_tree_praying2	(Adorateur éternel)	
_	fct_tcm_eternal_tree_walking	(Vagabond Kamiste)	
_	fct_tcm_eternal_tree_walking2	(Civil de la Compagnie)	
_	fct_tcm_healer	(Chef Soigneur de la Compagnie)	
_	fct_tcm_armorer	(Armurier Expérimenté)	
_	fct_tcm_intendant	(Intendant de la Compagnie)	
_	fct_tcm_assistant_intendant	(Assistant de l'intendant)	
_	fct_tcm_warchief	(Chef de Guerre)	
_	fct_tcm_merchant	(Grand colporteur de la Compagnie)	
_	fct_tcm_campchief	(Chef de camp de la Compagnie)	
_	fct_tcm_warrior	(Grand guerrier vagabond)	
_	fct_tcm_noble	(Noble penseur de la Compagnie)	
_	gn_chad	Maître Chad	
_	gn_chad_assist	Disciple de Chad	
_	gn_tcm_officer_radar	Officier radar	
_	gn_tcm_chlorogoo_shaman	Shaman	
_	gn_tcm_chlorogoo_shaman_escort	Adepte	
_	gn_tcm_chlorogoo_prisonners	Prisonnier	
_	gn_tcm_chlorogoo_camp_ranger	Épieur	
_	gn_tcm_chlorogoo_camp_caster	Sorcier	
_	gn_tcm_chlorogoo_camp_fighter	Assassin gooifié	
_	gn_tcm_chlorogoo_caster	Alchimiste	
_	gn_tcm_chlorogoo_healer	Guérisseur	
_	gn_tcm_chlorogoo_ranger	Fureteur	
_	gn_tcm_chlorogoo_harvester	Récolteur de Goo	
_	gn_tcm_chlorogoo_patrol_dill	Patrouilleur intoxiqué	
_	fct_tcm_chlorogoo	Chlorogoo	
_	fct_tcm_basile	Hermite mystérieux	
_	gn_tcm_radar_trainee	Stagiaire Radar	
_	gn_tcm_crate	Caisse de ravitaillement Karavan	
_	gn_tcm_unknown_entity	Echo radar	
_	gn_tcm_soulchest	Coffre aux âmes	
_	gn_satooi_remains	Dépouille de Satooi	
_	gn_tcm_reward_chest	Trésor perdu	
_	title00001	Journeyer	Journeyer
_	title00047	Machinegunner	Machinegunner
_	title00048	Assault Machinegunner	Assault Machinegunner
_	gn_landslide_3_target	Eboulis	
_	gn_tcm_sacrified	Sacrifié	
_	gn_boss_mainland_varinx	Страж Аэна	
_	title00002	Начинающий охотник на китинов	Начинающий охотник на китинов
_	title00003	Охотник на китинов	Охотник на китинов
_	title00004	Мастер охотник на китинов	Мастер охотник на китинов
_	title00005	Истребитель китинов	Истребитель китинов
_	title00006	Палач китинов	Палач китинов
_	title00007	Страж матисов	Страж матисов
_	title00008	Страж файросов	Страж файросов
_	title00009	Страж трайкеров	Страж трайкеров
_	title00010	Страж Зораи	Страж Зораи
_	title00011	Страж Атиса	Страж Атиса
_	slaughter_week_mgiver_matis	Страж востока	
_	slaughter_week_mgiver_fyros	Страж севера	
_	slaughter_week_mgiver_zorai	Страж запада	
_	slaughter_week_mgiver_tryker	Страж юга	
_	slaughter_week_informer_name	Особый посланник	
_	sw_boss_fyros	Файрос-истребитель	Файрос-истребитель
_	sw_boss_matis	Матис-истребитель	Матис-истребитель
_	sw_boss_zorai	Зораи-истребитель	Зораи-истребитель
_	sw_boss_tryker	Трайкер-истребитель	Трайкер-истребитель
_	gn_sirgio_fyros_dancer	Танцор файрос	Танцовщица файрос
_	gn_sirgio_matis_dancer	Танцор матис	Танцовщица матис
_	gn_sirgio_zorai_dancer	Танцор Зораи	Танцовщица Зораи
_	gn_sirgio_tryker_dancer	Танцор трайкер	Танцовщица трайкер
_	gn_bomber_boss	Бомбардир	Бомбардир
_	gn_bomber_random	Бомбардир	Бомбардир
_	gn_bomb_lixie	Бомба	
_	gn_mine_lixie	Мина	
_	fct_artisan_restaurateur	Мастер восстановления	
_	gn_explosion_lixie	Взрыв	
_	gn_peipbae	Гнев Пэя	
_	fct_ranger_worker	Рейнджер рабочий	
_	fct_ranger_guard	Стража рейнджеров	
_	fct_ranger_intendant	Интендант рейнджеров	
_	fct_ranger_great_mage	Архимаг рейнджеров	
_	fct_ranger_guard_captain	Начальник стражи рейнджеров	
_	fct_ranger_explorer	Разведчик рейнджеров	
_	fct_ranger_coord	Координатор рейнджеров	
_	title00014	Удачливый	Удачливая
_	title00015	Проклятый	Проклятая
_	fct_confgu	Братство счастливого губани	
_	eboulis	Эбулис	
_	monticule	Монтикул	
_	title00020	Патриот файросов	Патриот файросов
_	title00021	Вассал матисов	Вассал матисов
_	title00022	Гражданин трайкеров	Гражданин трайкеров
_	title00023	Посвященный Зораи	Посвященный Зораи
_	title00024	Ученик Ками	Ученица Ками
_	title00025	Последователь Каравана	Последовательница Каравана
_	title00026	Акенак файросов	Акенак файросов
_	title00027	Дворянин матисов	Дворянка матисов
_	title00028	Тальяр трайкеров	Тальяр трайкеров
_	title00029	Пробужденный Зораи	Пробужденная Зораи
_	title00030	Мародер	Мародер
_	fct_camprangerguide	Проводник по лагерю	
_	fct_ranger_kitiniere_welcomer	Наблюдатель за китинами	Наблюдатель за китинами
_	gn_Xmas_Event	Xmas Event	
_	gn_Xmas_Super_Loot_1	Xmas Super Loot 1	
_	gn_attack_gookitin_group	attack_gookitin_group	
_	gn_axodus_garatus	Эксодус Гаратус	
_	gn_ba_mirri_vichan	Бе'Мирри Вишан	
_	gn_ba_rima_dixie	Ба'Рима Дикси	
_	gn_ballis_sothus	Баллис Сотус	
_	gn_bandit_mastergoo_01	bandit_mastergoo_01	
_	gn_base_gookitin_group	base_gookitin_group	
_	gn_base_kitin_group	base_kitin_group	
_	gn_be_liccha_niorda	Бе'Лиха Ньорда	
_	gn_be_sarsy_boxie	Бе'Сарси Бокси	
_	gn_be_valda_riddan	Бе'Вальда Риддан	
_	gn_be_willy_virgen	Бе'Вилли Вирген	
_	gn_cadan_tandus	Кандан Тандус	
_	gn_caisse	Ящик	
_	gn_campfire_4	campfire_4	
_	gn_chio_sei_tung	Хио Сай Тунг	
_	gn_chlorogoo_caster	chlorogoo_caster	
_	gn_chlorogoo_fighter	chlorogoo_fighter	
_	gn_chlorogoo_harvester	chlorogoo_harvester	
_	gn_chlorogoo_healer	chlorogoo_healer	
_	gn_chlorogoo_ranger	chlorogoo_ranger	
_	gn_chu_ni_rama	Чу Ни Рама	
_	gn_ckdic1	ckdic1	
_	gn_ckdic2	ckdic2	
_	gn_ckdic3	ckdic3	
_	gn_ckdic4	ckdic4	
_	gn_ckdid1	ckdid1	
_	gn_ckdid2	ckdid2	
_	gn_ckdid3	ckdid3	
_	gn_ckdid4	ckdid4	
_	gn_ckdie1	ckdie1	
_	gn_ckdie2	ckdie2	
_	gn_ckdie3	ckdie3	
_	gn_ckdie4	ckdie4	
_	gn_ckdif1	ckdif1	
_	gn_ckdif2	ckdif2	
_	gn_ckdif3	ckdif3	
_	gn_ckdif4	ckdif4	
_	gn_ckfic1	ckfic1	
_	gn_ckfic2	ckfic2	
_	gn_ckfic3	ckfic3	
_	gn_ckfic4	ckfic4	
_	gn_ckfid1	ckfid1	
_	gn_ckfid2	ckfid2	
_	gn_ckfid3	ckfid3	
_	gn_ckfid4	ckfid4	
_	gn_ckfie1	ckfie1	
_	gn_ckfie2	ckfie2	
_	gn_ckfie3	ckfie3	
_	gn_ckfie4	ckfie4	
_	gn_ckfif1	ckfif1	
_	gn_ckfif2	ckfif2	
_	gn_ckfif3	ckfif3	
_	gn_ckfif4	ckfif4	
_	gn_damarus_vidorus	Дамарус Видорус	
_	gn_daro_carera	Даро Карера	
_	gn_egg	Яйцо	
_	gn_fang_cho_lin	Фенг Шо Линг	
_	gn_fi_cha_fuing	Фи Ха Фуин	
_	gn_forcio_pani	Форчио Панни	
_	gn_forti_amarri	Форти Амарри	
_	gn_goloris_raeps	Голорис Рэпс	
_	gn_goo_kipucka_leader	goo_kipucka_leader	
_	gn_goo_kitimandib	goo_kitimandib	
_	gn_goo_mob_code1	goo_mob_code1	
_	gn_goo_mob_code2	goo_mob_code2	
_	gn_goo_mob_code3	goo_mob_code3	
_	gn_goo_mob_code4	goo_mob_code4	
_	gn_goomaster_boss	goomaster_boss	
_	gn_guard_spire_zorai_karavan	guard_spire_zorai_karavan	
_	gn_heal	heal	
_	gn_healer_fyros_spire_kami	healer_fyros_spire_kami	
_	gn_healer_fyros_spire_karavan	healer_fyros_spire_karavan	
_	gn_healer_matis_spire_kami	healer_matis_spire_kami	
_	gn_healer_matis_spire_karavan	healer_matis_spire_karavan	
_	gn_healer_tryker_spire_kami	healer_tryker_spire_kami	
_	gn_healer_tryker_spire_karavan	healer_tryker_spire_karavan	
_	gn_healer_zorai_spire_kami	healer_zorai_spire_kami	
_	gn_healer_zorai_spire_karavan	healer_zorai_spire_karavan	
_	gn_hill	hill	
_	gn_hole	hole	
_	gn_horde_barrack_1	horde_barrack_1	
_	gn_horde_etendard_1	horde_etendard_1	
_	gn_horde_tower_1	horde_tower_1	
_	gn_irolus_vadagaan	Irolus Vadagaan	
_	gn_kami_device_1	kami_device_1	
_	gn_kami_fighter_base	kami_fighter_base	
_	gn_kami_hut_1	kami_hut_1	
_	gn_kami_landkeeper_200	kami_landkeeper_200	
_	gn_kami_patrol_base	kami_patrol_base	
_	gn_kami_tower_1	kami_tower_1	
_	gn_kami_trooper_code1	kami_trooper_code1	
_	gn_kami_trooper_code2	kami_trooper_code2	
_	gn_kami_trooper_code3	kami_trooper_code3	
_	gn_kami_trooper_code4	kami_trooper_code4	
_	gn_kami_wizard_base	kami_wizard_base	
_	gn_karavan_barrack_1	karavan_barrack_1	
_	gn_karavan_device_1	karavan_device_1	
_	gn_karavan_gateway_1	karavan_gateway_1	
_	gn_karavan_lieutenant_200	karavan_lieutenant_200	
_	gn_karavan_medic_base	karavan_medic_base	
_	gn_karavan_patrol_base	karavan_patrol_base	
_	gn_karavan_tower_1	karavan_tower_1	
_	gn_karavan_trooper_base	karavan_trooper_base	
_	gn_karavan_trooper_code1	karavan_trooper_code1	
_	gn_karavan_wall_1	karavan_wall_1	
_	gn_kincherC1	kincherC1	
_	gn_kincherC3	kincherC3	
_	gn_kincherC4	kincherC4	
_	gn_kincherCX	kincherCX	
_	gn_kipucka_leader	kipucka_leader	
_	gn_kirostaC1	kirostaC1	
_	gn_kirostaC3	kirostaC3	
_	gn_kirostaC4	kirostaC4	
_	gn_kirostaCX	kirostaCX	
_	gn_kitin_larva_event	kitin_larva_event	
_	gn_kitin_pondeuse_event	kitin_pondeuse_event	
_	gn_ladamis_valoris	Ладамис Валорис	
_	gn_lani_lido	Лани Лидо	
_	gn_lano_fergoto	Лано Фергото	
_	gn_lardo_cicci	Лардо Чиччи	
_	gn_lasini_choci	Ласини Чоччи	
_	gn_lono_sigrefi	Лоно Сигрефи	
_	gn_lorio_malara	Лорио Малара	
_	gn_ma_cho_sung	Ма Хо Шунг	
_	gn_mac_bargan_rochan	Мак Барган Рохан	
_	gn_mac_furdy_soroli	Мак Фарди Сороли	
_	gn_mac_liggon_dallen	Мак Лиггон Дэллен	
_	gn_mac_silith_noksan	Мак Силит Ноксан	
_	gn_magic	magic	
_	gn_malo_canda	Мало Канда	
_	gn_maurauder_guard_magic	maurauder_guard_magic	
_	gn_maurauder_guard_melee	maurauder_guard_melee	
_	gn_maurauder_guard_range	maurauder_guard_range	
_	gn_maurauder_hero	maurauder_hero	
_	gn_me_balla_soufi	Ме Болла Суффи	
_	gn_ming_xi_ying	Минг Кси Инг	
_	gn_mirador	mirador	
_	gn_mong_chi_sa	Монг Хи Са	
_	gn_mora_falari	Мора Фалари	
_	gn_morio_lario	Морио Ларио	
_	gn_noriko_suena	Норико Суэна	
_	gn_o_carlan_tryxi	О'Карлан Трикси	
_	gn_o_lormy_berran	О'Лорми Берран	
_	gn_ordis_nirosis	Ордис Нирозис	
_	gn_prisonner	prisonner	
_	gn_queen_guard	queen_guard	
_	gn_range	range	
_	gn_relaus_xogips	Релаус Хогипс	
_	gn_strangers_welcomer_t1	strangers_welcomer_t1	
_	gn_target	Сосуд	
_	gn_tcm_chlorogoo_patrol	tcm_chlorogoo_patrol	
_	gn_tcm_chlorogoo_prisonner	tcm_chlorogoo_prisonner	
_	gn_tcm_master_dummy	tcm_master_dummy	
_	gn_tcm_trooper_training	tcm_trooper_training	
_	gn_tini_solni	Тини Сойни	
_	gn_tower_1	tower_1	
_	gn_tower_event	tower_event	
_	gn_tower_kami	tower_kami	
_	gn_tower_karavan	tower_karavan	
_	gn_traitre_corsaire	traitre_corsaire	
_	gn_warmap_marauder_chief_250	warmap_marauder_chief_250	
_	gn_warmap_marauder_hero_200	warmap_marauder_hero_200	
_	gn_warmap_marauder_leader_200	warmap_marauder_leader_200	
_	gn_warrior_fyros_spire_kami	warrior_fyros_spire_kami	
_	gn_warrior_fyros_spire_karavan	warrior_fyros_spire_karavan	
_	gn_warrior_matis_spire_kami	warrior_matis_spire_kami	
_	gn_warrior_matis_spire_karavan	warrior_matis_spire_karavan	
_	gn_warrior_tryker_spire_kami	warrior_tryker_spire_kami	
_	gn_warrior_tryker_spire_karavan	warrior_tryker_spire_karavan	
_	gn_warrior_zorai_spire_kami	warrior_zorai_spire_kami	
_	gn_warrior_zorai_spire_karavan	warrior_zorai_spire_karavan	
_	gn_watchtower	watchtower	
_	gn_xala_rokian	Ксала Рокиан	
_	gn_xan_mi_chong	Ксан Ми Шонг	
_	gn_xao_tun	Ксао Тун	
_	gn_xeim_wi_lo	Ксайм Вай Ло	
_	gn_magicpanel	Панель магии	
_	gn_foragepanel	Панель добычи ресурсов	
_	gn_fightpanel	Панель боя	
_	gn_craftpanel	Панель ремесла	
_	office_tourisme_f	Проводник по Пайру	
_	office_tourisme_m	Проводник по Ирканису	
_	office_tourisme_t	Проводник по Фэрхевену	
_	office_tourisme_z	Проводник по Зоре	
_	cwmf03_bandit	Разбойник из Эвелея	
_	cwzf03_goo	Зараженный рагус	
_	cwff03_termit	Термитник	
_	cwff03_goari	Яйценосный гоари	
_	stele_epee_bois	Стелла	
_	corsaire_dechu_coffer	Сундук корсаров	
_	kef0904observer100	Часовой с Северного озера (1)	
_	kef0904observer150	Часовой с Высоких башен (2)	
_	kef0904observer200	Часовой с Драконьего хребта (3)	
_	kef0904observer210	Часовой с Бегущего хребта (4)	
_	kef0904observer250	Часовой из Пылающего леса (5)	
_	kef0904observer260	Часовой из Выжженного коридора (6)	
_	kem0904observer100	Часовой с Возвышения (1)	
_	kem0904observer150	Часовой с Холма торбаков (2)	
_	kem0904observer200	Часовой с Малой горы (3)	
_	kem0904observer210	Часовой с Водопада двух тотемов (4)	
_	kem0904observer250	Часовой из Рощи Смятения (5)	
_	kem0904observer260	Часовой из Вестгроува (6)	
_	ket0904observer100	Часовой из Колдовских пещер (1)	
_	ket0904observer150	Часовой с Вод покоя (2)	
_	ket0904observer200	Часовой с Вершин-близнецов (3)	
_	ket0904observer210	Часовой с Кладбищенской тропы (4)	
_	ket0904observer250	Часовой с Прудов Лории (5)	
_	ket0904observer260	Часовой из Пещер тишины (6)	
_	kez0904observer100	Часовой из Сай Шуна (1)	
_	kez0904observer150	Часовой с Арки кинчеров (2)	
_	kez0904observer200	Часовой из Го Киана (3)	
_	kez0904observer210	Часовой из Хоупделла (4)	
_	kez0904observer250	Часовой из Затерянной долины (5)	
_	kez0904observer260	Часовой с Мыса уныния (6)	
_	fct_dynastic_merchant	Торговый представитель династии	
_	fct_federal_merchant	Торговый представитель федерации	
_	fct_imperial_merchant	Торговый представитель империи	
_	fct_royal_merchant	Торговый представитель королевства	
_	gn_autel	Алтарь	
_	fct_tryker_governor	Правитель трайкеров	
_	fct_fyros_emperor	Император файросов	Императрица файросов
_	fct_matis_king	Король матисов	Королева матисов
_	fct_zorai_grand_sage	Верховный мудрец Зораи	
_	fct_chronicler	Хронист	
_	fct_royal_adviser	Придворный советник	
_	fct_matis_minstrel	Матисский менестрель	
_	fct_matis_herena	Матис Херена	
_	fct_matis_prince	Матисский принц	Матисская принцесса
_	fct_fyros_senator	Сенатор файросов	
_	fct_imperial_alchemist	Имперский алхимик	
_	fct_fyros_prince	Файросский принц	Файросская принцесса
_	fct_tryker_vice_governor	Вице-губернатор трайкеров	
_	fct_zorai_sage	Мудрец Зораи	
_	fct_marauder_scout	Лазутчик мародеров	
_	fct_marauder_chief	Предводитель мародеров	
_	fct_spy	Шпион	
_	Title00050	Подмастерье мясника	Подмастерье мясника
_	Title00051	Мясник	Мясник
_	Title00052	Подмастерье флориста	Подмастерье флориста
_	Title00053	Флорист	Флористка
_	Title00054	Подмастерье водоноса	Подмастерье водоноса
_	Title00055	Водонос	Водонос
_	Title00056	Ученик картографа	Подмастерье картографа
_	Title00057	Картограф	Картограф
_	Title00058	Подмастерье по изготовлению инструментов	Подмастерье по изготовлению инструментов
_	Title00059	Изготовитель инструментов	Изготовитель инструментов
_	Title00060	Ученик медика	Подмастерье спасателя
_	Title00061	Медик	Спасатель
_	Title00062	Подмастерье сборщика личинок	Подмастерье сборщика личинок
_	Title00063	Сборщик личинок	Сборщик личинок
_	Title00064	Ученик каллиграфа	Подмастерье каллиграфа
_	Title00065	Каллиграф	Каллиграф
_	fyros_rpjob_herbihunter_title	Мастер-мясник	
_	matis_rpjob_florist_title	Мастер-флорист	
_	zorai_rpjob_rescuer_title	Мастер-медик	
_	zorai_rpjob_magnecarto_title	Мастер-картограф	
_	tryker_rpjob_aquamin_title	Мастер-водонос	
_	fyros_rpjob_tooler_title	Мастер по изготовлению инструментов	
_	tryker_rpjob_larvicultor_title	Мастер по сбору личинок	
_	matis_rpjob_paper_title	Мастер каллиграфии	
_	gn_fyros_rpjob_herbihunter_convert	Колода мясника	
_	gn_matis_rpjob_florist_convert	Цветочный стол	
_	gn_zorai_rpjob_rescuer_convert	Пункт первой помощи	
_	gn_tryker_rpjob_aquamin_convert	Информация о поставках воды	
_	gn_zorai_rpjob_magnecarto_convert	Магнетическая карта	
_	gn_fyros_rpjob_tooler_convert	Горн для ковки инструментов	
_	gn_tryker_rpjob_larvicultor_convert	Препарационный стол для работы с личинками	
_	gn_matis_rpjob_paper_convert	Мольберт каллиграфа	
_	gn_tryker_aquamin_source	Источник воды	
_	gn_tryker_aquamin_barrel	Вода из озера	
_	gn_tryker_aquamin_silo	Бочка для сбора дождевой воды	
_	gn_tryker_aquamin_well	Колодец	
_	gn_tryker_aquamin_npc	Специалист по водоснабжению	
_	gn_zorai_magnecarto_npc	Специалист по анализу магнитных колебаний	
_	gn_zorai_magnecarto_npc_A	Картограф (Проход Гуу)	
_	gn_zorai_magnecarto_npc_B	Картограф (Вин-Хо)	
_	gn_zorai_magnecarto_npc_C	Картограф (Дэйсиа)	
_	gn_zorai_magnecarto_npc_D	Картограф (Западная лощина)	
_	gn_rpjob_herbihunter_chest	Сундук	
_	gn_rpjob_florist_jar_4	Сосуд бутонов кратчи	
_	gn_rpjob_florist_jar_2	Сосуд бутонов псикоплы	
_	gn_rpjob_florist_jar_3	Сосуд бутонов словини	
_	gn_rpjob_florist_jar_1	Сосуд разнообразных бутонов	
_	gn_rpjob_florist_water	Колодец	
_	gn_rpjob_florist_water_barrel	Бочка с водой	
_	gn_rpjob_florist_engrai	Удобрение	
_	gn_rpjob_florist_engrai_barrel	Бочка с удобрениями	
_	gn_boss_tryker_light_boss	Веселый Данте	
_	gn_boss_tryker_light_melee_guard	Телохранитель	
_	gn_boss_tryker_light_healer_guard	Телохранитель	
_	gn_boss_tryker_light_off_guard	Телохранитель	
_	gn_boss_tryker_light_range_guard	Телохранитель	
_	gn_moving_guards_group_1	Охрана	
_	gn_moving_guards_group_2	Охрана	
_	gn_boss_tryker_light_stone	Камень телепортации	
_	gn_boss_tryker_light_stone_back	Камень телепортации	
_	gn_boss_tryker_light_loot_box	Сундук Данте	
_	gn_boss_tryker_light_start_boss	Веселый Данте	
_	gn_boss_tryker_light_start_stone	Камень телепортации	
_	gn_boss_tryker_light_start_box	Ящик Данте	
_	fct_consumable_merchant	(Торговец снадобьями)	
_	title00031	Посланник файросов	Посланница файросов
_	title00032	Посланник матисов	Посланница матисов
_	title00033	Посланник трайкеров	Посланница трайкеров
_	title00034	Посланник Зораи	Посланница Зораи
_	gn_boss_zorai_light_boss	Пэй-Руз Гнилушка	
_	gn_boss_zorai_light_tomb_out	Камень телепортации	
_	gn_boss_zorai_light_tomb_in	Камень телепортации	
_	gn_boss_zorai_light_dalton_1	Вао До-Дуанг	
_	gn_boss_zorai_light_dalton_2	Джой До-Дуанг	
_	gn_boss_zorai_light_dalton_3	Хайо До-Дуанг	
_	gn_boss_zorai_light_dalton_4	Вии До-Дуанг	
_	gn_kami_altar_almati	Алтарь Ками в лесах Алмати	
_	gn_karavan_altar_almati	Алтарь Каравана в лесах Алмати	
_	gn_kami_altar_nexus	Алтарь Ками в Нексусе	
_	gn_karavan_altar_nexus	Алтарь Каравана в Нексусе	
_	gn_room_access	Доступ к терминалу	
_	gn_gravats	Щебень	Щебень
_	fct_ranger_instructor	Рейнджер Инструктор	Рейнджер Инструкторша
_	fct_ranger_assistant	Помощник Инструктора	Помощница Инструктора
_	fct_ranger_veteran	Ветеран Рейнджер	Рейнджер Ветеранка
_	gn_karavan_altar_silan_ranger_camp	Караван Алтарь в Лагере Рейнджеров	
_	gn_kami_altar_silan_ranger_camp	Ками Алтарь в Лагере Рейнджеров 	
_	gn_karavan_altar_silan_shattered_ruins	Караван Алтарь в Разрушенных Руинах 	
_	gn_kami_altar_silan_shining_lake	Ками Алтарь в Сияющем Озере	
_	fct_to_new_horizons	Новые Горизонты	
_	fct_marauder_merchant	Торговец Мародёров	Торговщица Мародёров
_	fct_ranger_guide	Рейнджер Гид	
_	fct_ranger_quartermaster	Квартирмейстер Рейнджеров	Квартирмейстерша Рейнджеров
_	fct_marauder_ambassador	 Посланник мародеров	
_	fct_marauder_windofmuse	(Ветра Муз)
_	gn_driller_marauder_const	Aklareen большого трепана	
